AGE,ACCESSIBILITY,EDUCATION_LEVEL,EMPLOYMENT,GENDER,MENTAL_HEALTH,MAIN_BRANCH,YEARS_CODE,YEARS_CODE_PRO,COMPUTER_SKILLS,EMPLOYED
<35,No,Other,1,Man,0,Dev,8,5,14,1
<35,No,Undergraduate,1,Man,0,Dev,12,9,10,1
<35,No,Other,1,Man,1,Dev,7,4,12,0
>35,No,Master,1,Man,0,NotDev,3,3,5,0
<35,No,Undergraduate,1,Man,0,Dev,20,12,15,1
<35,No,Undergraduate,0,Man,0,Dev,3,2,30,1
<35,No,Undergraduate,1,NonBinary,1,Dev,7,3,9,1
>35,No,Master,0,Man,0,Dev,33,28,10,0
<35,No,Undergraduate,1,Man,0,Dev,6,2,7,0
<35,No,Undergraduate,1,Man,0,Dev,14,8,16,1
>35,No,Other,1,Man,0,Dev,37,33,11,1
>35,No,Undergraduate,1,Man,1,Dev,20,20,18,1
>35,No,Undergraduate,1,Man,1,Dev,15,10,13,1
>35,No,Master,1,Man,0,Dev,9,8,9,0
>35,No,Undergraduate,1,Man,0,Dev,30,25,16,1
<35,No,Master,1,Man,0,Dev,5,4,9,0
<35,No,Master,1,Woman,0,Dev,6,2,11,0
<35,No,Undergraduate,1,Woman,0,Dev,2,1,8,0
<35,No,Undergraduate,1,Man,1,Dev,14,9,10,1
>35,No,Undergraduate,1,Man,0,NotDev,25,22,8,0
>35,No,Master,1,Man,0,Dev,31,26,15,1
<35,No,Undergraduate,1,Man,1,NotDev,8,4,14,0
<35,No,Master,0,Man,0,Dev,13,13,4,0
>35,No,Undergraduate,1,Man,0,Dev,12,10,8,0
<35,No,Master,1,Man,0,Dev,12,3,9,0
<35,No,NoHigherEd,0,Man,0,NotDev,8,3,8,0
>35,No,Undergraduate,1,Man,0,NotDev,20,12,11,1
<35,No,Master,1,Man,1,Dev,18,10,10,1
<35,No,Undergraduate,1,Man,0,Dev,7,1,39,1
<35,No,Undergraduate,1,Man,0,Dev,4,3,10,0
<35,No,Undergraduate,1,Man,0,Dev,10,7,16,0
<35,No,Undergraduate,1,Man,0,Dev,16,13,10,0
>35,No,Master,1,Man,0,NotDev,25,20,11,0
<35,No,Undergraduate,1,Man,0,Dev,9,9,22,1
>35,No,Undergraduate,1,Man,0,Dev,20,17,3,0
<35,No,Undergraduate,1,Man,1,Dev,4,2,15,1
>35,No,Master,0,Man,0,Dev,36,22,8,0
<35,No,Undergraduate,1,Man,0,Dev,4,2,15,1
<35,No,Master,1,Man,0,Dev,11,1,2,0
<35,No,Master,1,Man,0,Dev,11,10,16,1
>35,No,Undergraduate,1,Man,0,NotDev,4,1,7,0
>35,No,Other,0,Man,0,Dev,46,31,14,1
>35,Yes,PhD,0,Man,0,NotDev,49,32,20,1
>35,No,Master,1,Man,0,NotDev,22,22,5,0
<35,No,Master,1,Man,0,Dev,11,4,8,0
<35,No,Master,1,Man,0,Dev,10,6,2,0
>35,No,Undergraduate,1,Man,1,Dev,8,7,23,1
<35,No,Undergraduate,1,Man,0,Dev,5,0,23,1
<35,No,PhD,1,Man,0,Dev,15,7,13,1
<35,No,Undergraduate,1,Man,0,Dev,10,6,8,0
<35,No,NoHigherEd,1,Man,0,Dev,6,5,33,1
<35,Yes,Undergraduate,1,Man,0,Dev,11,8,19,1
>35,No,Master,0,Woman,1,Dev,35,32,7,1
<35,Yes,Undergraduate,1,Man,0,NotDev,4,3,6,0
<35,No,Undergraduate,1,Man,0,Dev,5,1,3,0
>35,No,Undergraduate,0,Man,0,Dev,10,9,13,0
<35,No,Master,1,Man,0,Dev,14,6,11,0
>35,No,Master,1,Man,0,NotDev,28,21,10,0
>35,No,Master,1,Man,1,NotDev,4,4,7,1
<35,No,Undergraduate,1,Woman,0,Dev,2,0,2,0
<35,No,NoHigherEd,1,Man,0,Dev,10,4,16,0
<35,No,PhD,1,Man,0,NotDev,16,5,7,0
<35,No,Undergraduate,1,Man,0,Dev,4,2,23,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,9,0
<35,No,Undergraduate,1,NonBinary,1,Dev,11,3,12,1
<35,No,Undergraduate,1,Man,0,Dev,4,0,4,0
<35,No,Undergraduate,1,Man,0,Dev,5,1,2,0
<35,No,Master,0,Woman,1,Dev,14,6,9,1
<35,No,Undergraduate,1,Man,1,NotDev,5,3,1,0
>35,No,NoHigherEd,1,Man,0,Dev,15,10,6,0
<35,No,Undergraduate,1,Man,0,Dev,4,2,13,1
<35,No,Undergraduate,1,Man,0,Dev,8,4,21,1
<35,No,Other,0,Man,1,Dev,8,4,7,0
<35,No,Master,1,Man,0,Dev,11,5,6,0
>35,No,Master,0,Man,0,Dev,26,11,18,1
<35,No,Master,1,Man,0,Dev,10,3,15,1
>35,No,Other,1,Man,1,Dev,42,25,8,0
<35,No,Undergraduate,1,Woman,1,Dev,11,7,5,0
>35,No,Undergraduate,0,Man,0,Dev,20,12,23,1
<35,No,Other,1,Man,0,Dev,8,3,14,1
<35,No,PhD,1,Man,0,NotDev,10,5,7,0
<35,No,Undergraduate,1,Man,1,Dev,10,5,18,1
>35,No,Undergraduate,1,Man,0,Dev,6,5,15,1
<35,No,Undergraduate,1,Man,1,NotDev,7,5,4,0
<35,No,Master,1,Man,0,Dev,13,5,9,0
<35,No,Other,1,Man,0,Dev,25,15,21,1
<35,No,Undergraduate,1,Man,0,Dev,7,2,6,0
<35,No,Undergraduate,1,Man,0,Dev,10,3,21,1
>35,No,Undergraduate,1,Man,0,Dev,23,13,4,0
<35,No,Master,1,Man,0,Dev,10,5,12,0
<35,No,Undergraduate,1,Man,0,Dev,3,2,15,1
<35,No,Undergraduate,1,Man,0,Dev,22,16,18,0
>35,No,Undergraduate,1,Man,1,Dev,27,12,8,1
<35,No,Undergraduate,1,Woman,1,Dev,5,3,31,1
<35,No,Undergraduate,1,Man,0,Dev,8,8,6,0
<35,No,Master,1,Man,0,Dev,4,1,16,1
<35,No,Undergraduate,1,Man,0,Dev,14,12,12,1
<35,No,Master,1,Man,0,NotDev,2,0,7,0
>35,No,Undergraduate,1,Man,0,Dev,25,21,12,0
>35,No,Master,1,Man,0,Dev,25,21,11,1
<35,No,Undergraduate,1,Man,0,Dev,3,1,21,1
<35,No,Undergraduate,1,Man,0,Dev,4,3,42,1
<35,No,Master,1,Man,0,Dev,8,0,7,0
>35,No,Master,1,Man,0,NotDev,42,38,6,0
>35,No,Other,1,Man,0,Dev,20,12,14,1
>35,No,Undergraduate,1,Man,0,Dev,27,12,22,1
<35,No,Undergraduate,1,Man,0,Dev,5,2,8,0
<35,No,Undergraduate,1,Man,0,Dev,9,4,9,0
<35,No,Undergraduate,1,Man,0,Dev,8,6,15,1
<35,No,Master,1,Man,1,Dev,7,3,13,0
<35,No,Master,1,Man,0,Dev,4,4,23,1
<35,No,Undergraduate,1,Man,0,NotDev,5,2,5,0
<35,No,Undergraduate,1,Man,0,Dev,5,3,14,1
>35,No,Master,1,Man,1,Dev,15,13,16,1
<35,No,Undergraduate,1,Man,0,Dev,9,4,17,1
<35,No,Master,1,Man,0,Dev,10,7,15,1
<35,No,Undergraduate,1,Man,0,Dev,18,9,20,1
<35,No,Undergraduate,1,Man,0,Dev,12,12,8,0
>35,No,Undergraduate,1,Man,0,Dev,20,15,13,1
<35,No,Undergraduate,0,Man,0,Dev,17,12,24,1
>35,No,Undergraduate,1,Man,1,Dev,18,13,13,0
<35,No,PhD,1,Woman,1,Dev,13,5,6,0
>35,No,Undergraduate,0,Man,1,Dev,41,30,25,1
>35,No,Other,1,Man,0,Dev,15,13,13,0
>35,No,PhD,0,Man,0,Dev,20,10,16,1
>35,No,Other,1,Man,0,Dev,39,36,12,1
<35,No,NoHigherEd,1,Man,0,Dev,4,1,12,1
>35,No,Undergraduate,1,Man,0,Dev,40,37,17,1
<35,No,Other,1,Man,1,Dev,23,11,8,0
>35,No,Undergraduate,1,Man,1,Dev,15,12,17,1
<35,No,Undergraduate,0,Man,0,Dev,8,4,13,1
<35,No,Undergraduate,1,Man,0,Dev,7,2,13,1
<35,No,Other,1,Man,0,NotDev,7,3,15,1
>35,No,Undergraduate,1,Man,0,Dev,24,20,10,1
<35,No,Master,1,Man,1,NotDev,17,10,27,1
<35,No,Undergraduate,1,Woman,0,Dev,7,3,7,1
<35,No,Master,1,Man,0,Dev,12,2,17,1
<35,No,Undergraduate,1,Man,0,Dev,10,8,29,1
>35,No,NoHigherEd,1,Man,0,Dev,22,15,6,0
<35,No,Master,1,Man,0,Dev,13,8,9,1
<35,No,Undergraduate,1,Man,0,Dev,2,2,4,0
<35,No,Master,1,Man,0,Dev,10,6,18,0
>35,No,Other,1,Man,1,Dev,25,11,40,1
>35,No,Master,1,Man,0,NotDev,17,17,15,1
<35,No,Other,1,Man,1,Dev,3,0,6,0
<35,No,Master,1,Man,0,NotDev,10,6,12,1
>35,No,Other,1,Man,0,Dev,22,16,12,1
<35,No,Master,1,Man,0,Dev,13,11,16,1
<35,No,Master,1,Man,0,Dev,12,8,16,1
>35,No,Undergraduate,1,Woman,0,Dev,5,2,9,0
>35,No,Undergraduate,1,Man,0,NotDev,28,17,7,0
<35,No,Master,1,Man,0,Dev,7,2,11,1
>35,No,Undergraduate,1,Man,0,Dev,24,14,15,0
<35,No,Other,1,Man,1,Dev,12,3,15,0
>35,No,Undergraduate,1,Man,1,Dev,30,10,16,1
<35,No,Master,1,Man,0,Dev,9,9,15,1
<35,No,Other,1,Man,0,Dev,7,6,10,0
<35,No,Undergraduate,1,Man,0,Dev,1,1,10,1
<35,No,Undergraduate,1,Man,1,Dev,8,5,7,0
<35,No,Master,1,Man,0,Dev,5,1,13,0
<35,No,Undergraduate,1,Man,0,Dev,8,5,9,0
<35,No,Undergraduate,1,Man,1,Dev,10,6,13,0
<35,No,Master,0,Man,0,Dev,12,11,30,1
<35,No,Master,1,Man,0,Dev,7,0,20,1
<35,No,NoHigherEd,1,Woman,1,Dev,12,9,21,1
<35,No,Master,1,Man,1,Dev,11,7,18,1
>35,No,Master,1,Man,1,Dev,21,14,27,1
<35,No,Other,1,Man,0,Dev,16,10,12,0
<35,No,Undergraduate,1,Man,1,Dev,13,3,16,1
<35,No,Other,1,Man,0,Dev,15,7,20,1
<35,No,Undergraduate,1,Man,0,Dev,10,5,13,1
<35,No,Master,1,Man,0,Dev,7,7,16,1
<35,No,Undergraduate,1,Man,1,Dev,3,15,8,1
<35,No,Undergraduate,1,Man,0,Dev,7,5,18,1
<35,No,Master,1,Woman,1,Dev,8,3,12,0
<35,No,Other,1,Man,0,Dev,6,2,10,1
<35,No,Undergraduate,1,Man,1,Dev,5,1,8,0
>35,No,Undergraduate,1,Man,1,Dev,31,25,11,0
<35,No,Undergraduate,1,Man,0,Dev,20,10,11,1
<35,No,Other,1,Man,0,Dev,15,8,22,1
<35,No,NoHigherEd,1,Man,1,Dev,10,7,13,0
<35,No,Undergraduate,0,Man,0,Dev,9,0,13,1
>35,No,Undergraduate,1,NonBinary,1,Dev,33,22,4,0
<35,No,Master,1,Man,0,NotDev,15,9,3,0
<35,No,Undergraduate,1,Man,1,Dev,1,0,12,0
<35,No,Undergraduate,1,Man,1,Dev,8,7,6,1
<35,No,Other,1,Man,0,Dev,15,9,21,1
<35,No,Undergraduate,1,Man,1,Dev,16,10,14,0
<35,No,Other,1,Man,0,Dev,16,5,25,1
<35,No,Undergraduate,1,Man,1,Dev,11,7,13,1
<35,No,Undergraduate,1,Man,0,Dev,14,12,7,1
<35,No,Master,1,NonBinary,1,Dev,16,10,13,0
>35,No,Master,1,Man,0,Dev,35,20,3,0
>35,No,Undergraduate,1,Man,0,Dev,18,18,10,1
<35,No,Undergraduate,0,Man,0,Dev,15,10,12,0
<35,No,Master,1,Man,0,Dev,17,7,15,0
<35,No,Undergraduate,1,Man,0,Dev,8,5,23,1
<35,No,Undergraduate,1,Man,0,Dev,3,2,19,1
>35,No,PhD,1,Man,0,Dev,26,13,20,0
<35,No,Master,1,Man,0,Dev,16,7,3,0
<35,No,NoHigherEd,1,Man,0,NotDev,15,10,9,0
<35,No,Master,1,NonBinary,0,Dev,15,3,17,1
<35,No,Undergraduate,1,Man,0,Dev,15,5,4,0
<35,No,PhD,1,Man,1,Dev,10,5,21,1
>35,No,Master,1,Man,0,Dev,23,16,15,1
<35,No,Undergraduate,1,Woman,1,Dev,12,10,19,1
>35,No,Undergraduate,1,Man,0,Dev,22,16,7,0
>35,No,Other,1,Man,1,Dev,15,11,9,0
<35,No,Other,1,Man,0,Dev,10,3,23,1
>35,No,Undergraduate,1,Man,0,Dev,32,30,17,1
<35,No,Master,0,Man,1,Dev,14,8,34,1
<35,No,Undergraduate,1,Man,0,Dev,7,4,30,1
>35,No,Other,1,Man,0,Dev,25,15,15,1
<35,No,Undergraduate,1,Man,0,Dev,9,5,8,0
>35,No,Master,1,Man,0,Dev,19,15,24,1
<35,No,Undergraduate,1,Man,0,Dev,13,0,15,1
<35,No,Master,1,Man,0,Dev,13,9,3,0
>35,No,Undergraduate,1,Man,0,Dev,30,20,25,1
<35,No,Undergraduate,1,Man,1,Dev,5,0,3,0
<35,No,Master,1,Man,0,Dev,15,1,7,0
<35,No,Undergraduate,1,NonBinary,0,Dev,13,5,5,0
<35,No,Undergraduate,1,Man,0,Dev,10,8,9,1
>35,No,NoHigherEd,1,Man,0,Dev,30,30,10,0
<35,No,Undergraduate,1,Man,0,Dev,10,7,18,1
<35,No,Other,1,Man,0,Dev,8,3,8,1
<35,No,Undergraduate,1,Man,0,Dev,12,7,14,1
<35,No,Undergraduate,0,Man,1,Dev,7,5,5,0
<35,No,Undergraduate,1,Man,0,NotDev,6,6,42,1
<35,No,Undergraduate,1,Man,0,Dev,9,7,4,0
<35,Yes,Other,1,Man,0,Dev,5,3,10,0
<35,No,Undergraduate,1,Man,0,Dev,4,0,17,1
<35,No,Undergraduate,1,Man,0,Dev,14,8,15,1
>35,No,Undergraduate,1,Man,0,Dev,33,17,6,0
<35,No,Undergraduate,1,Woman,0,Dev,15,5,17,0
>35,No,Master,1,Man,0,Dev,6,4,8,0
>35,No,Other,1,Man,1,NotDev,38,22,16,1
>35,No,Undergraduate,1,Man,0,Dev,15,15,15,1
>35,No,Undergraduate,1,Man,0,Dev,18,17,10,1
<35,No,Other,1,Man,0,Dev,2,0,8,1
>35,No,Master,1,Man,1,NotDev,30,15,12,0
>35,No,Undergraduate,1,Man,1,NotDev,6,2,4,0
>35,No,Undergraduate,1,Man,1,Dev,25,10,9,1
>35,No,Master,0,Man,0,Dev,20,14,17,1
>35,No,PhD,1,Man,0,NotDev,6,4,50,1
<35,No,Undergraduate,1,Woman,1,Dev,14,8,19,1
<35,No,Other,1,Man,0,Dev,4,2,14,0
>35,No,Master,1,Man,0,Dev,20,4,11,1
>35,No,Other,1,Man,0,Dev,15,10,12,1
<35,No,NoHigherEd,1,Man,1,Dev,9,6,12,1
<35,No,Undergraduate,1,Man,0,Dev,16,11,19,1
<35,No,Undergraduate,1,Man,0,Dev,12,7,15,1
>35,No,Undergraduate,1,Man,0,Dev,22,15,31,1
>35,No,PhD,1,Man,0,Dev,30,15,8,1
<35,No,Undergraduate,1,Man,0,Dev,10,5,31,1
>35,No,Master,0,Man,0,Dev,20,14,11,1
<35,No,Master,1,Man,0,Dev,12,7,11,0
<35,No,Undergraduate,0,Man,1,Dev,4,2,14,1
<35,No,Undergraduate,0,Man,0,Dev,17,10,28,1
>35,Yes,Undergraduate,0,Man,1,Dev,20,18,12,1
<35,No,Undergraduate,1,Man,0,Dev,20,10,20,0
<35,No,NoHigherEd,1,Man,0,Dev,7,7,24,1
<35,No,Undergraduate,1,Man,0,Dev,7,6,11,0
>35,No,Master,0,Man,0,Dev,21,14,46,1
<35,No,Undergraduate,1,Woman,0,Dev,4,3,12,0
<35,No,Undergraduate,1,Man,0,Dev,5,4,12,1
<35,No,Undergraduate,0,Man,0,Dev,12,10,24,1
>35,No,Other,1,Man,0,Dev,26,20,6,0
<35,No,Master,1,Man,0,Dev,18,6,5,0
>35,No,Other,1,Man,0,Dev,36,31,21,1
<35,No,Undergraduate,1,Man,0,Dev,12,5,5,0
<35,No,NoHigherEd,1,Woman,0,Dev,10,10,13,1
<35,No,Undergraduate,1,Man,0,Dev,12,3,4,0
>35,No,Master,1,Man,0,Dev,16,16,8,0
>35,No,Undergraduate,1,Man,1,NotDev,35,30,3,0
<35,No,Undergraduate,1,Man,0,Dev,2,2,27,1
<35,No,Master,1,Man,0,Dev,6,4,6,0
>35,No,Undergraduate,1,Man,0,Dev,25,17,11,1
>35,No,Other,1,Man,0,Dev,20,14,16,1
<35,No,Undergraduate,1,Man,1,Dev,12,9,5,0
<35,No,Undergraduate,1,Man,0,Dev,8,5,31,1
<35,No,Undergraduate,1,Man,0,Dev,7,6,9,1
<35,No,Master,1,Man,0,Dev,12,7,9,0
<35,No,Undergraduate,1,Man,0,Dev,10,4,15,1
<35,No,Other,0,Man,0,Dev,6,5,8,0
<35,No,Undergraduate,0,Man,1,Dev,9,6,8,0
<35,No,Master,1,Man,0,Dev,20,15,15,1
<35,No,NoHigherEd,0,Man,0,Dev,6,4,17,1
>35,No,Master,1,Man,0,Dev,22,6,18,0
<35,No,Undergraduate,1,Man,0,Dev,8,4,15,1
<35,No,Other,0,Man,0,Dev,19,13,6,0
<35,No,Undergraduate,1,Man,0,Dev,20,8,18,1
<35,No,Undergraduate,1,Man,1,Dev,2,1,10,0
<35,No,Undergraduate,1,Man,1,Dev,11,11,8,0
>35,No,PhD,1,Man,0,NotDev,35,26,6,0
>35,No,Undergraduate,0,Man,0,Dev,30,25,19,1
>35,No,Master,1,Man,1,Dev,7,5,8,0
>35,No,Master,0,Man,0,Dev,6,5,12,0
>35,No,Master,1,Man,1,Dev,30,24,12,1
>35,No,Master,1,Man,0,Dev,22,19,15,1
>35,No,PhD,1,Man,0,Dev,22,9,17,1
<35,No,Master,1,NonBinary,0,Dev,14,5,10,0
<35,No,Master,1,Man,0,Dev,6,4,10,0
>35,No,Master,1,Man,0,Dev,35,30,1,0
<35,No,Master,1,Woman,0,Dev,10,7,10,0
<35,No,Undergraduate,1,Man,0,Dev,3,1,18,1
<35,No,Master,1,Man,1,Dev,13,6,23,1
>35,No,PhD,1,Man,0,Dev,30,11,7,0
<35,No,Undergraduate,1,Man,0,Dev,12,12,18,1
>35,No,Undergraduate,1,Man,1,Dev,40,28,6,0
<35,No,Undergraduate,1,Man,0,Dev,9,5,9,0
>35,No,Undergraduate,1,Man,1,Dev,3,0,7,0
<35,No,Undergraduate,1,Man,0,Dev,10,9,8,0
>35,No,Undergraduate,1,Man,0,Dev,20,15,10,1
<35,No,Undergraduate,1,Man,1,Dev,6,4,30,1
<35,No,Undergraduate,1,Man,1,Dev,12,5,24,1
>35,No,Undergraduate,1,Man,0,Dev,13,13,6,1
>35,No,Master,1,Man,0,Dev,24,12,21,1
<35,No,Undergraduate,1,Man,1,Dev,7,5,20,1
<35,No,Undergraduate,1,Man,1,Dev,6,2,12,1
<35,No,Undergraduate,1,Man,1,Dev,6,3,7,0
>35,No,Master,1,Man,0,Dev,10,10,24,1
>35,No,Undergraduate,0,Man,0,Dev,13,12,8,1
>35,No,Undergraduate,1,Man,1,Dev,40,25,3,0
<35,No,Undergraduate,1,Man,0,Dev,15,9,14,1
<35,No,Undergraduate,1,Man,1,NotDev,4,0,6,0
<35,No,Undergraduate,1,Man,0,Dev,11,4,9,0
<35,No,Other,1,Man,0,Dev,6,1,7,0
<35,No,Master,0,NonBinary,0,Dev,10,4,11,0
<35,No,Other,1,Man,0,Dev,3,4,15,1
<35,No,Master,1,Man,0,Dev,3,2,6,0
<35,No,NoHigherEd,1,Man,0,Dev,8,4,17,1
<35,No,Undergraduate,1,Man,0,NotDev,6,4,17,1
<35,No,Master,1,Man,1,Dev,1,0,3,0
<35,No,Master,1,Man,1,Dev,17,7,17,0
>35,No,Other,1,Man,0,Dev,49,48,5,0
>35,No,Undergraduate,1,Man,0,Dev,15,12,12,1
>35,No,Master,1,Man,1,Dev,15,10,16,0
<35,No,Undergraduate,1,Man,0,Dev,6,2,13,1
<35,No,Undergraduate,0,Man,0,Dev,20,12,20,0
>35,No,Master,1,Man,0,Dev,23,14,16,1
<35,No,Undergraduate,1,Man,0,Dev,6,3,11,1
<35,No,Master,1,Man,0,Dev,18,7,14,1
<35,No,Undergraduate,1,Man,0,Dev,11,8,15,0
>35,No,Undergraduate,1,Man,0,Dev,25,19,22,1
>35,No,Other,0,Man,0,Dev,30,20,20,1
<35,No,Other,1,Man,0,Dev,2,3,12,1
<35,No,Undergraduate,1,NonBinary,1,Dev,2,2,15,1
>35,No,Other,0,Man,1,Dev,21,10,33,1
>35,No,Undergraduate,1,Man,0,NotDev,5,3,10,0
<35,Yes,Other,1,Man,1,Dev,6,0,17,1
>35,No,Master,1,Man,0,Dev,30,15,15,1
<35,No,Undergraduate,1,Man,0,Dev,7,3,17,1
>35,No,Undergraduate,1,Man,0,Dev,18,10,11,1
<35,No,Undergraduate,1,Man,0,Dev,10,3,40,1
<35,No,Master,1,Woman,1,Dev,12,3,19,0
>35,No,NoHigherEd,1,Man,0,Dev,20,8,13,1
<35,No,Other,1,Man,0,Dev,17,12,9,0
<35,No,Undergraduate,1,Man,0,Dev,7,3,11,0
<35,No,Undergraduate,1,Woman,0,Dev,13,9,10,0
<35,No,Undergraduate,1,Man,0,Dev,7,4,7,0
<35,No,Undergraduate,1,Man,0,Dev,4,1,10,1
>35,No,Undergraduate,1,Man,1,Dev,30,19,15,0
>35,No,PhD,1,Man,0,Dev,23,11,12,0
<35,No,Undergraduate,1,Man,0,Dev,6,3,15,0
<35,No,Undergraduate,1,Man,0,Dev,15,10,13,0
<35,No,Undergraduate,1,Man,0,Dev,18,2,22,1
<35,No,Other,1,Man,1,Dev,10,4,16,0
<35,Yes,Undergraduate,1,Man,0,Dev,12,6,17,1
<35,No,Undergraduate,1,Man,0,Dev,7,2,11,1
<35,No,Other,1,Man,0,NotDev,3,0,20,1
>35,No,Undergraduate,1,Man,0,Dev,25,19,16,1
>35,No,Undergraduate,1,Man,0,Dev,22,15,23,1
<35,No,Undergraduate,1,Man,0,Dev,9,4,7,0
>35,No,Undergraduate,1,Man,0,NotDev,23,22,5,0
>35,No,Master,1,Man,0,NotDev,18,14,2,0
>35,No,Undergraduate,1,Man,0,Dev,17,16,16,1
>35,No,Master,1,Man,0,Dev,20,17,22,1
<35,No,Master,1,Man,0,Dev,4,2,8,0
<35,No,Undergraduate,1,Man,0,Dev,12,5,14,1
>35,No,Undergraduate,1,Man,1,Dev,17,14,12,0
<35,No,NoHigherEd,1,Man,0,Dev,3,2,9,0
<35,No,Undergraduate,1,Man,0,Dev,7,2,15,1
>35,No,Other,1,Man,0,NotDev,40,30,10,0
<35,No,Undergraduate,1,Man,0,Dev,10,5,17,1
<35,No,Other,1,Man,0,Dev,12,6,11,1
<35,No,Master,0,Man,0,Dev,8,5,11,0
>35,No,Master,1,Man,1,Dev,12,7,18,1
>35,No,Master,1,Man,0,Dev,15,9,16,1
>35,No,Other,1,Man,0,Dev,25,20,14,0
<35,No,Undergraduate,1,Man,0,Dev,1,5,23,1
>35,No,Master,1,Man,0,Dev,15,8,17,1
<35,No,Undergraduate,1,Man,0,Dev,10,7,8,1
<35,No,Other,1,Man,0,Dev,9,5,21,1
<35,No,Undergraduate,1,Woman,1,Dev,15,8,20,1
<35,No,Master,1,Man,0,Dev,10,2,11,0
>35,No,Other,1,Man,0,Dev,18,14,33,1
>35,No,Master,1,Man,1,NotDev,35,24,10,1
<35,No,Other,1,Man,1,Dev,10,5,11,0
<35,No,Master,1,Man,1,Dev,22,13,11,0
<35,No,Master,1,Man,0,Dev,6,6,10,1
<35,No,Master,1,Man,0,Dev,0,0,12,1
>35,No,Master,1,Man,0,Dev,12,8,21,1
<35,No,Undergraduate,0,Man,0,Dev,3,2,5,0
<35,No,Other,1,Man,0,Dev,10,8,23,1
<35,No,Master,1,Man,1,Dev,13,4,4,0
<35,No,Other,1,Man,0,Dev,2,0,4,0
<35,No,Undergraduate,1,Man,0,NotDev,3,1,13,1
>35,No,Master,1,Man,0,Dev,22,14,9,0
>35,No,Master,1,Man,0,Dev,20,12,17,1
<35,No,PhD,1,Man,0,Dev,12,6,5,0
<35,No,Undergraduate,1,Man,0,Dev,2,0,3,0
<35,No,Undergraduate,1,Man,1,Dev,5,1,10,0
<35,No,Undergraduate,1,Man,0,Dev,3,2,6,0
<35,No,Undergraduate,1,Woman,0,Dev,8,7,15,0
>35,No,Other,1,Man,0,NotDev,15,5,9,1
<35,No,Undergraduate,1,Man,0,Dev,6,3,8,0
<35,No,Undergraduate,1,Man,1,Dev,7,4,12,1
<35,No,Undergraduate,1,Man,0,Dev,7,0,13,0
>35,No,Undergraduate,1,Man,0,Dev,15,13,20,1
>35,Yes,Undergraduate,1,Man,0,Dev,20,15,8,1
>35,No,Master,0,Man,0,Dev,40,36,6,0
<35,No,Undergraduate,1,Man,0,Dev,4,2,7,0
>35,No,Undergraduate,1,Man,1,Dev,23,20,21,1
<35,No,Undergraduate,1,Man,1,Dev,12,6,4,0
>35,No,NoHigherEd,0,Man,0,Dev,40,27,34,1
>35,No,Master,0,Man,0,Dev,19,16,13,1
<35,No,Undergraduate,1,Man,1,Dev,15,3,20,0
<35,No,Undergraduate,1,Man,0,Dev,18,7,11,0
<35,No,Undergraduate,1,Man,0,Dev,18,9,6,0
<35,No,Undergraduate,1,Man,1,Dev,12,8,11,0
<35,No,Undergraduate,1,Man,1,Dev,18,15,27,1
<35,No,Undergraduate,1,Man,0,Dev,6,4,8,1
>35,No,Undergraduate,1,Man,0,Dev,15,12,18,0
<35,No,Undergraduate,1,Man,0,Dev,18,3,15,1
<35,No,Undergraduate,1,Man,0,NotDev,6,0,19,1
>35,No,Other,0,Man,0,Dev,24,14,9,0
<35,No,PhD,0,Man,0,Dev,12,7,11,0
<35,No,Other,1,Man,0,Dev,9,5,13,1
<35,No,Undergraduate,1,Man,0,Dev,4,2,14,0
<35,No,Master,1,Man,0,Dev,12,9,18,0
<35,No,Undergraduate,1,Man,1,Dev,8,4,3,0
<35,No,Master,1,Man,1,Dev,5,2,6,0
<35,Yes,NoHigherEd,1,Man,0,Dev,4,0,12,0
<35,No,Undergraduate,1,Man,0,Dev,8,6,27,1
<35,No,Other,1,Man,0,Dev,5,4,13,1
>35,No,Undergraduate,0,Man,0,NotDev,40,37,24,1
>35,No,Master,1,Man,0,Dev,20,17,10,0
>35,No,Master,1,Man,0,Dev,29,21,14,1
<35,No,Undergraduate,1,Man,0,Dev,6,4,11,1
>35,No,Other,1,Man,0,Dev,40,38,14,1
<35,No,Master,1,Man,0,Dev,26,9,11,1
>35,No,Other,1,Man,0,Dev,23,23,20,0
<35,No,Master,0,Man,1,Dev,17,6,24,0
>35,Yes,Other,1,Man,1,Dev,28,26,31,1
<35,No,Undergraduate,1,Man,0,Dev,5,4,4,0
<35,No,Other,1,Woman,0,Dev,4,4,18,1
<35,No,Other,1,Man,0,Dev,23,13,15,1
<35,No,Undergraduate,0,Man,0,Dev,10,7,20,0
<35,No,NoHigherEd,1,Man,0,Dev,6,4,14,1
>35,No,Master,1,Man,0,Dev,21,17,8,0
<35,No,Undergraduate,1,Man,0,NotDev,0,0,16,1
<35,No,Undergraduate,1,Man,0,Dev,10,4,7,0
<35,No,Master,1,Man,0,Dev,18,10,2,0
<35,No,Undergraduate,1,Man,0,Dev,8,2,7,1
<35,No,Other,0,Man,1,Dev,12,4,24,1
<35,No,Master,1,Woman,0,Dev,3,2,13,0
>35,No,Undergraduate,1,Man,1,Dev,17,15,13,1
>35,No,Master,1,Man,0,Dev,22,5,12,1
<35,No,Other,1,Man,0,Dev,5,5,26,1
