Age,Accessibility,EdLevel,Employment,Gender,MentalHealth,MainBranch,YearsCode,YearsCodePro,ComputerSkills,Employed
>35,No,Undergraduate,1,Man,No,Dev,17,11,14,1
<35,No,Undergraduate,1,Man,No,Dev,7,2,19,1
>35,No,Undergraduate,1,Man,No,Dev,22,14,9,1
<35,No,Master,1,Man,No,Dev,7,1,4,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,17,1
<35,No,Undergraduate,1,Man,No,Dev,8,3,6,0
<35,No,Undergraduate,1,Man,No,Dev,9,1,12,1
<35,No,Undergraduate,1,Man,No,NotDev,7,5,35,1
<35,No,Undergraduate,1,Man,No,Dev,13,8,4,0
>35,No,Other,1,Man,Yes,NotDev,25,20,17,1
>35,No,PhD,0,Man,No,Dev,36,20,16,1
>35,No,Undergraduate,1,Man,No,Dev,22,17,19,0
<35,No,Undergraduate,0,Man,No,Dev,5,3,15,1
<35,No,Undergraduate,1,Woman,Yes,Dev,10,7,15,1
<35,No,Undergraduate,1,Man,No,Dev,11,5,10,1
>35,No,Master,1,Man,No,Dev,25,20,8,0
<35,No,Undergraduate,1,Man,No,Dev,12,9,20,1
<35,No,Undergraduate,1,Man,No,Dev,8,4,8,0
<35,No,Master,1,NonBinary,Yes,Dev,16,12,7,1
>35,No,Master,1,Man,No,Dev,36,20,3,0
>35,No,Master,1,Man,No,Dev,35,28,17,0
<35,No,Other,1,Man,Yes,Dev,15,14,27,1
<35,No,Undergraduate,1,Man,No,Dev,16,14,17,1
>35,No,NoHigherEd,1,Man,Yes,Dev,29,23,12,1
>35,Yes,Other,1,Man,No,Dev,34,26,10,1
>35,No,Master,1,Man,No,Dev,39,27,5,0
<35,No,Undergraduate,1,Man,No,Dev,10,6,4,0
>35,No,Undergraduate,1,NonBinary,No,Dev,17,13,7,0
>35,No,Undergraduate,1,Man,No,Dev,20,18,4,0
<35,No,Other,1,Man,Yes,Dev,14,7,6,0
<35,No,Other,1,Man,No,Dev,12,11,26,1
<35,No,Undergraduate,1,Man,Yes,Dev,2,1,5,0
>35,No,Master,1,Man,No,Dev,25,25,25,1
>35,Yes,PhD,1,Man,No,Dev,33,24,10,1
<35,No,Other,1,Man,Yes,Dev,16,4,26,1
<35,No,NoHigherEd,1,Man,No,Dev,7,3,13,1
<35,No,Other,1,Man,No,Dev,5,1,12,1
>35,No,NoHigherEd,1,Man,No,Dev,14,3,7,0
<35,No,Other,1,Man,No,Dev,4,2,10,0
<35,No,Undergraduate,1,Man,No,Dev,18,16,5,0
>35,Yes,Undergraduate,1,Man,No,Dev,41,38,9,1
<35,No,Undergraduate,0,Man,Yes,Dev,5,4,33,1
<35,No,Undergraduate,1,Man,Yes,Dev,11,2,12,1
<35,No,Other,1,Man,Yes,Dev,6,5,6,0
<35,No,Other,1,Man,Yes,Dev,3,3,9,1
>35,No,Master,1,Man,Yes,Dev,12,11,25,1
<35,No,Other,0,Man,Yes,Dev,6,4,29,1
>35,No,Undergraduate,0,Man,No,NotDev,20,16,8,0
<35,No,Undergraduate,1,Man,No,Dev,10,3,12,1
<35,No,Other,1,Man,No,Dev,2,2,19,1
>35,No,Undergraduate,1,Man,Yes,Dev,24,18,10,0
<35,No,Undergraduate,1,Man,No,Dev,5,4,4,0
>35,No,Undergraduate,1,Man,No,Dev,35,30,15,1
<35,No,Other,1,Man,Yes,Dev,10,8,7,0
<35,No,Undergraduate,1,Man,Yes,Dev,7,3,18,1
<35,No,Undergraduate,1,Man,No,Dev,3,3,29,1
<35,No,Other,1,Man,No,Dev,10,7,6,0
<35,No,Master,1,Man,No,Dev,15,6,9,1
<35,No,Master,1,Man,No,Dev,16,4,17,1
>35,No,Master,1,Man,No,Dev,30,28,15,1
>35,No,Undergraduate,1,Man,No,Dev,23,23,10,1
<35,No,Undergraduate,1,Woman,No,Dev,6,5,10,0
<35,No,Undergraduate,1,Man,No,Dev,4,3,4,0
<35,No,Undergraduate,1,Man,No,Dev,13,4,4,0
<35,No,Master,1,Man,No,Dev,7,0,11,1
<35,No,Other,0,Man,No,NotDev,17,10,12,0
>35,No,Master,1,Man,No,Dev,19,15,10,0
<35,No,Undergraduate,1,Man,No,NotDev,10,7,10,1
<35,No,Undergraduate,1,Man,No,Dev,8,3,24,1
<35,No,Master,1,Woman,Yes,Dev,10,5,21,1
>35,No,Other,1,Man,No,Dev,35,38,14,1
<35,No,Undergraduate,1,Man,No,Dev,10,7,15,1
>35,No,Undergraduate,1,Man,No,Dev,30,25,15,1
>35,No,NoHigherEd,1,Man,No,Dev,4,2,12,1
<35,Yes,Undergraduate,1,Woman,Yes,Dev,1,0,13,1
<35,No,Undergraduate,1,Man,No,Dev,15,10,7,1
>35,No,Undergraduate,1,Man,Yes,Dev,20,16,17,0
>35,No,Master,1,Man,No,Dev,19,17,15,1
>35,No,Undergraduate,1,Man,No,Dev,35,33,8,1
>35,No,Undergraduate,1,Man,No,Dev,22,16,19,1
<35,No,Undergraduate,1,Man,No,Dev,2,1,10,0
>35,No,Master,0,Man,Yes,Dev,28,17,14,1
>35,No,Master,1,Man,No,Dev,20,18,20,1
<35,No,Other,1,Man,No,Dev,13,11,3,0
<35,No,NoHigherEd,1,Man,No,Dev,5,2,19,1
<35,No,Undergraduate,1,Man,No,Dev,8,2,30,1
>35,No,Undergraduate,1,Man,No,Dev,24,22,8,1
>35,No,Other,0,Man,No,Dev,30,24,15,0
<35,Yes,Undergraduate,1,Man,Yes,Dev,8,4,13,0
>35,No,Undergraduate,0,Man,No,Dev,44,28,8,0
<35,No,Master,1,NonBinary,Yes,Dev,15,11,9,0
>35,No,Other,1,Man,Yes,Dev,26,26,22,1
>35,No,Other,1,Man,No,Dev,8,4,6,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,11,1
>35,Yes,Undergraduate,1,Man,No,Dev,25,22,11,1
>35,No,Master,1,Man,Yes,Dev,22,15,27,1
<35,No,Undergraduate,1,Woman,No,Dev,9,5,5,0
<35,No,Other,0,Man,Yes,Dev,8,2,18,1
>35,No,Undergraduate,1,Man,Yes,Dev,25,23,28,1
<35,No,Undergraduate,1,Man,No,Dev,5,4,14,1
>35,No,Undergraduate,1,Man,No,Dev,25,19,21,1
<35,No,Undergraduate,1,Man,Yes,Dev,16,11,19,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,12,1
>35,No,Master,1,Woman,Yes,Dev,7,4,15,0
>35,No,Undergraduate,1,Man,No,Dev,18,14,3,0
<35,No,Undergraduate,1,Man,No,Dev,7,3,12,1
<35,No,Other,0,Man,No,Dev,4,5,11,0
>35,No,Other,0,Man,No,Dev,30,24,8,0
>35,No,PhD,1,Man,No,NotDev,24,16,9,1
<35,No,Undergraduate,1,Man,No,Dev,18,16,20,1
>35,No,Undergraduate,1,Man,Yes,Dev,28,25,33,1
<35,No,Other,1,Man,No,Dev,4,2,20,1
<35,No,Undergraduate,1,Man,Yes,Dev,12,5,5,0
>35,No,Undergraduate,1,Man,No,Dev,14,13,11,0
>35,No,Master,1,Man,Yes,Dev,15,10,7,0
<35,No,Master,0,Man,No,Dev,11,8,18,1
<35,No,Undergraduate,0,Man,No,Dev,5,5,13,0
<35,No,Undergraduate,1,Man,Yes,Dev,6,2,17,1
<35,No,Other,1,Man,No,Dev,7,5,8,1
<35,No,Undergraduate,1,Man,No,Dev,4,4,17,1
<35,No,Undergraduate,1,Man,No,Dev,10,7,9,1
>35,Yes,Undergraduate,1,Man,Yes,Dev,42,39,4,0
<35,No,Master,1,Man,No,Dev,12,7,17,1
<35,No,NoHigherEd,1,Man,No,Dev,5,4,5,0
<35,No,Other,1,Man,No,Dev,3,2,13,1
<35,No,Master,1,Man,No,Dev,7,4,8,0
>35,Yes,Undergraduate,1,Man,Yes,Dev,35,22,34,1
<35,No,Other,1,Man,Yes,Dev,19,13,24,1
<35,No,Master,1,Man,Yes,Dev,6,3,13,1
<35,No,Undergraduate,1,Man,No,Dev,9,2,6,0
<35,No,Undergraduate,1,Man,Yes,Dev,6,5,12,1
<35,No,Other,1,Man,No,Dev,3,2,8,0
<35,No,Undergraduate,1,Man,No,Dev,16,14,19,1
<35,No,Undergraduate,1,Man,No,Dev,6,4,20,1
<35,No,Undergraduate,1,Man,No,Dev,10,6,13,1
<35,No,Undergraduate,1,Man,No,Dev,5,1,15,0
>35,No,Other,1,Man,No,Dev,33,22,13,1
>35,No,Master,1,Woman,No,Dev,10,8,18,1
>35,No,PhD,0,Man,Yes,NotDev,30,14,3,0
<35,No,Other,0,Man,No,Dev,8,6,15,1
>35,No,Master,1,Man,No,Dev,20,13,7,0
<35,No,Other,1,Man,No,Dev,6,6,26,1
<35,No,Undergraduate,0,Man,No,Dev,12,9,11,0
>35,No,Master,1,Man,Yes,Dev,38,32,9,0
<35,No,Master,1,Man,No,Dev,6,2,19,1
<35,No,Undergraduate,1,Man,No,NotDev,6,2,15,1
<35,No,Master,1,Man,No,Dev,10,10,11,0
<35,No,Undergraduate,1,Woman,No,Dev,15,9,13,1
>35,No,Undergraduate,1,Man,No,NotDev,32,26,8,0
<35,No,Other,1,Man,No,Dev,3,3,15,1
>35,No,Other,1,Man,No,Dev,21,17,6,1
<35,No,Undergraduate,1,Man,No,Dev,8,6,23,1
>35,No,Undergraduate,1,Man,No,Dev,12,6,16,0
>35,No,Undergraduate,1,Man,Yes,Dev,25,23,7,0
>35,No,Undergraduate,1,Man,Yes,Dev,41,40,22,1
>35,No,Undergraduate,1,Man,No,Dev,32,15,25,1
>35,No,Other,1,Man,No,Dev,2,1,21,1
>35,No,Undergraduate,1,Man,No,Dev,10,5,14,0
<35,No,Undergraduate,1,Man,Yes,Dev,13,8,5,0
<35,No,Master,1,Man,No,Dev,13,9,5,0
<35,No,Undergraduate,1,Man,Yes,Dev,8,2,7,0
>35,No,Master,1,Man,No,Dev,15,11,19,1
<35,No,Master,1,Man,No,Dev,7,3,14,1
<35,No,Undergraduate,0,Man,No,Dev,9,9,9,1
>35,No,Other,1,Man,Yes,Dev,33,22,6,0
>35,No,Undergraduate,1,Man,No,Dev,20,16,14,1
<35,No,Master,1,Man,No,Dev,7,6,2,0
<35,No,Other,1,Man,No,Dev,12,6,17,0
<35,No,NoHigherEd,1,Woman,Yes,Dev,41,8,1,0
>35,No,Master,0,Man,No,Dev,7,7,24,1
<35,No,Other,1,Man,No,Dev,11,8,12,1
<35,No,Other,0,Man,Yes,Dev,8,2,15,0
>35,No,Master,1,Man,Yes,NotDev,11,11,2,0
>35,No,Other,1,Man,No,Dev,15,10,22,1
<35,No,Undergraduate,1,Man,Yes,Dev,0,0,11,1
<35,No,NoHigherEd,1,Man,Yes,Dev,4,0,21,1
>35,No,Undergraduate,1,Man,No,Dev,15,0,17,1
<35,No,Undergraduate,1,Woman,No,Dev,10,5,13,1
<35,No,Undergraduate,1,Man,No,Dev,12,9,17,1
<35,No,Master,0,Man,No,Dev,12,8,4,0
<35,No,NoHigherEd,1,Man,No,Dev,2,1,16,1
<35,No,Undergraduate,1,Man,No,Dev,5,4,5,0
<35,No,Undergraduate,1,Man,Yes,Dev,7,6,7,1
>35,No,Undergraduate,1,Man,No,Dev,25,25,11,1
<35,No,Undergraduate,1,Man,No,Dev,14,8,19,1
<35,No,NoHigherEd,1,Man,Yes,Dev,18,7,15,1
>35,No,Other,1,Man,No,Dev,45,42,3,0
<35,No,Master,1,Man,No,NotDev,10,2,9,0
>35,No,Undergraduate,1,Man,No,Dev,25,21,10,0
>35,No,Undergraduate,1,Woman,Yes,Dev,22,20,23,1
<35,No,NoHigherEd,1,Man,No,Dev,5,2,21,1
>35,No,Master,1,Man,No,Dev,7,7,11,0
<35,No,Undergraduate,1,Man,No,Dev,13,9,17,1
>35,No,Undergraduate,1,Man,No,Dev,25,21,16,1
>35,No,Other,0,Man,Yes,Dev,30,25,28,1
<35,No,Master,0,Man,No,Dev,7,2,10,0
>35,No,Undergraduate,1,Man,Yes,Dev,24,15,22,1
<35,No,Master,1,Man,No,Dev,6,2,8,1
>35,Yes,NoHigherEd,0,Man,Yes,Dev,25,25,21,1
>35,No,Master,1,Man,No,Dev,43,34,2,0
<35,No,Undergraduate,1,Man,Yes,Dev,7,0,25,1
<35,No,Master,0,Man,No,Dev,12,10,9,0
<35,No,Undergraduate,1,Man,Yes,Dev,8,5,14,1
<35,No,Undergraduate,1,Man,Yes,Dev,10,6,17,1
<35,No,Master,1,Man,No,Dev,12,4,9,0
<35,No,NoHigherEd,1,Woman,Yes,Dev,12,9,21,1
<35,No,Other,1,Man,Yes,Dev,5,1,17,0
<35,No,Undergraduate,1,Man,No,Dev,10,6,10,1
>35,No,Undergraduate,0,Man,No,Dev,20,15,11,0
<35,No,Undergraduate,1,Man,No,Dev,12,6,8,0
>35,No,Undergraduate,1,Man,Yes,Dev,34,11,4,0
>35,No,Undergraduate,1,Man,No,Dev,15,15,15,0
>35,No,Master,0,Man,No,Dev,34,22,10,1
<35,Yes,Other,1,NonBinary,Yes,Dev,12,6,8,1
<35,No,Undergraduate,1,Man,No,Dev,14,9,9,0
>35,No,Undergraduate,1,Man,No,Dev,16,12,17,1
<35,No,Other,0,Man,Yes,Dev,7,6,19,1
>35,Yes,PhD,1,Woman,No,NotDev,35,25,4,0
<35,No,Undergraduate,1,Man,No,Dev,15,9,12,1
<35,No,Undergraduate,1,Man,No,Dev,5,3,9,0
<35,Yes,Undergraduate,1,Man,Yes,Dev,17,2,14,1
>35,No,Undergraduate,1,Man,No,Dev,21,21,13,1
<35,No,Undergraduate,1,Man,No,Dev,8,3,20,1
>35,No,Undergraduate,1,Man,No,Dev,34,33,7,0
<35,No,Undergraduate,1,Woman,No,Dev,4,5,19,1
>35,No,Other,1,Man,Yes,Dev,21,10,7,0
>35,No,Master,1,Man,No,Dev,23,19,17,1
>35,No,Other,0,Man,Yes,Dev,30,25,16,1
<35,No,Master,1,Man,No,Dev,7,3,17,1
>35,No,Undergraduate,1,Man,Yes,Dev,27,27,11,1
>35,No,Other,1,Man,Yes,Dev,22,12,14,1
>35,No,Undergraduate,1,Man,No,Dev,18,15,6,0
<35,No,Master,1,Man,No,Dev,16,10,27,1
<35,No,Undergraduate,1,Man,No,Dev,21,12,11,0
<35,No,Undergraduate,1,Man,No,Dev,10,6,24,1
<35,No,Undergraduate,1,Man,Yes,Dev,17,11,14,1
<35,No,Other,1,Man,No,Dev,7,8,9,0
<35,No,Other,1,Man,No,Dev,7,5,14,1
>35,No,Other,1,Man,No,Dev,25,20,28,1
<35,No,Undergraduate,1,Man,No,Dev,6,3,14,1
>35,No,Other,1,Man,No,NotDev,30,4,10,1
>35,No,Undergraduate,1,Man,Yes,Dev,9,5,18,1
<35,No,Other,1,Woman,No,Dev,12,9,8,0
<35,No,Undergraduate,1,Man,No,Dev,9,5,15,1
>35,No,PhD,1,Man,No,Dev,20,1,5,0
>35,No,Master,1,Man,No,Dev,24,22,7,0
<35,No,Undergraduate,1,Man,No,Dev,9,0,13,0
<35,No,Undergraduate,1,Man,Yes,Dev,3,1,21,1
>35,No,Undergraduate,1,Man,Yes,Dev,17,11,11,1
<35,No,Undergraduate,1,Woman,No,Dev,12,8,6,0
<35,No,Master,1,Man,No,Dev,16,8,17,1
>35,No,PhD,1,Man,No,Dev,20,18,11,0
<35,No,Master,1,Man,No,Dev,12,6,5,0
>35,No,NoHigherEd,1,Man,No,Dev,43,25,5,1
<35,No,Other,1,Man,No,Dev,13,4,14,1
>35,No,Undergraduate,1,Woman,No,Dev,22,19,24,1
>35,No,Other,0,Man,No,Dev,36,34,9,0
<35,No,Master,0,Man,Yes,NotDev,14,3,13,0
>35,No,Master,1,Man,No,Dev,23,18,7,0
<35,No,Undergraduate,1,Man,No,Dev,4,1,13,1
>35,No,Undergraduate,1,Man,No,Dev,15,12,33,1
<35,No,Undergraduate,1,NonBinary,No,Dev,4,1,19,1
<35,No,Undergraduate,1,Man,Yes,Dev,5,1,7,0
>35,No,Undergraduate,1,Woman,Yes,Dev,20,17,23,1
>35,No,Undergraduate,1,Man,No,Dev,21,19,9,0
>35,No,Undergraduate,1,Man,No,Dev,44,38,5,0
>35,No,Undergraduate,1,Man,No,NotDev,45,40,4,0
>35,No,Undergraduate,1,Man,No,Dev,23,23,10,1
>35,No,Undergraduate,1,Man,Yes,Dev,38,38,14,0
<35,No,Other,1,Man,No,Dev,5,5,18,1
<35,No,Other,1,Man,No,Dev,11,9,13,1
<35,No,Undergraduate,1,Man,No,NotDev,11,8,16,1
>35,No,Undergraduate,1,Man,No,Dev,30,25,5,0
<35,No,Master,1,Woman,Yes,Dev,16,10,13,0
>35,No,Undergraduate,1,Woman,No,Dev,35,33,22,1
>35,No,Undergraduate,1,Man,Yes,Dev,15,8,8,0
>35,No,Undergraduate,0,Man,No,Dev,36,32,12,1
>35,No,Master,1,Man,No,Dev,7,7,8,1
>35,No,Undergraduate,1,Man,No,Dev,30,25,3,1
<35,No,Undergraduate,1,Man,No,Dev,13,12,25,1
>35,No,Undergraduate,1,Man,No,Dev,45,42,10,1
>35,No,Undergraduate,1,Man,No,Dev,20,16,14,1
<35,No,Undergraduate,1,Man,No,Dev,12,5,4,0
>35,No,Undergraduate,1,Man,No,Dev,40,35,6,0
<35,No,Other,1,Man,No,Dev,11,6,9,0
<35,No,Undergraduate,1,Man,No,Dev,6,4,12,1
>35,No,Undergraduate,1,Man,No,Dev,25,20,14,1
<35,No,Master,1,Man,No,Dev,5,1,29,1
<35,No,Master,1,Man,No,NotDev,7,3,3,0
<35,No,Undergraduate,1,Man,No,Dev,10,8,9,0
<35,Yes,Other,1,Man,Yes,Dev,5,1,21,1
<35,No,Master,0,Man,No,Dev,15,9,8,0
<35,No,Master,1,Man,No,Dev,18,12,5,0
<35,No,NoHigherEd,1,NonBinary,Yes,Dev,9,2,24,1
>35,No,Undergraduate,1,Man,No,NotDev,3,1,9,0
>35,Yes,Undergraduate,1,Man,Yes,NotDev,38,22,11,1
>35,No,PhD,0,Man,No,Dev,12,10,14,1
<35,No,Undergraduate,1,Man,No,Dev,8,6,16,1
>35,No,Undergraduate,1,Man,No,Dev,25,17,12,1
<35,Yes,Undergraduate,0,Man,Yes,Dev,6,0,9,1
>35,No,Other,1,Man,No,Dev,20,15,7,0
>35,No,PhD,1,Man,Yes,Dev,20,5,8,0
<35,No,Other,0,Man,No,Dev,5,1,6,0
<35,No,Undergraduate,1,Man,No,NotDev,4,4,8,0
>35,No,Undergraduate,1,Woman,Yes,Dev,10,5,3,0
>35,No,Undergraduate,1,Man,Yes,Dev,36,32,24,1
>35,No,PhD,0,Man,No,Dev,41,27,14,1
>35,No,Undergraduate,1,Man,No,Dev,35,22,13,1
>35,No,Undergraduate,1,Man,No,Dev,40,31,12,1
>35,No,Undergraduate,1,Man,Yes,Dev,23,15,14,1
>35,No,NoHigherEd,1,Man,No,Dev,23,8,18,1
<35,No,NoHigherEd,1,Man,Yes,Dev,12,3,17,1
<35,No,Undergraduate,1,Man,No,Dev,8,5,15,1
<35,Yes,Other,1,Man,Yes,Dev,5,4,23,1
<35,No,Other,1,Man,Yes,Dev,10,6,11,1
>35,No,Undergraduate,1,Man,No,Dev,40,37,4,0
<35,No,NoHigherEd,1,Man,Yes,Dev,4,2,13,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,13,1
>35,No,Master,1,Man,No,Dev,25,17,22,1
>35,No,Undergraduate,0,Man,Yes,Dev,49,40,6,0
<35,No,Other,1,Man,Yes,Dev,2,0,10,1
>35,No,Master,1,Man,No,Dev,22,5,12,1
<35,No,Other,1,Man,No,Dev,6,0,12,1
>35,No,Undergraduate,0,Man,No,Dev,22,18,12,1
>35,No,Undergraduate,1,Woman,No,Dev,30,24,8,0
>35,No,Undergraduate,1,Man,No,Dev,50,50,7,1
>35,No,Undergraduate,0,Man,Yes,Dev,25,17,9,1
<35,No,Undergraduate,1,Man,Yes,Dev,4,0,7,0
<35,No,Undergraduate,1,Man,No,Dev,9,5,8,1
>35,No,Undergraduate,1,Man,No,Dev,16,16,16,1
<35,No,Undergraduate,1,Man,Yes,Dev,16,12,13,1
>35,No,Master,0,Man,No,Dev,36,22,17,1
<35,Yes,Undergraduate,1,Man,Yes,Dev,8,4,14,0
<35,No,Undergraduate,1,Man,No,Dev,10,5,11,1
>35,No,Master,1,Man,Yes,Dev,16,14,24,1
<35,No,Undergraduate,0,Man,No,Dev,10,2,16,1
<35,No,Other,1,Woman,No,Dev,7,6,9,0
<35,No,Master,1,Man,No,Dev,17,7,9,1
>35,No,Undergraduate,1,Man,No,Dev,16,10,17,1
<35,No,Undergraduate,1,Man,Yes,Dev,16,8,20,1
>35,Yes,Undergraduate,1,Man,Yes,Dev,24,22,14,1
<35,No,Undergraduate,1,Man,No,Dev,8,5,6,0
>35,No,PhD,0,Man,No,Dev,23,14,19,0
>35,No,Undergraduate,1,Man,No,Dev,19,15,18,1
>35,No,Undergraduate,1,Man,No,Dev,25,22,6,0
<35,No,Undergraduate,1,Man,No,Dev,8,5,9,0
<35,No,NoHigherEd,1,Man,Yes,Dev,15,15,19,0
<35,No,NoHigherEd,1,Man,No,Dev,7,2,21,1
>35,No,Undergraduate,1,Man,No,Dev,26,21,21,1
<35,No,Undergraduate,1,Man,No,Dev,12,7,13,1
<35,No,Undergraduate,0,Man,No,Dev,8,5,25,1
<35,No,Undergraduate,1,Man,No,Dev,12,7,15,1
<35,No,Undergraduate,1,Man,Yes,NotDev,5,4,3,0
<35,No,Undergraduate,1,Man,No,NotDev,20,10,11,0
<35,No,Undergraduate,1,Man,No,Dev,15,7,14,1
>35,No,Undergraduate,1,Man,No,Dev,35,28,9,1
<35,No,Undergraduate,1,Man,No,Dev,7,2,18,1
>35,No,Other,1,Man,Yes,Dev,24,16,25,1
>35,No,Undergraduate,1,Man,Yes,Dev,20,6,13,1
<35,No,Undergraduate,1,Man,No,Dev,3,2,10,0
>35,No,Undergraduate,1,Man,Yes,Dev,27,22,8,0
>35,No,Master,1,Man,No,Dev,7,7,8,0
<35,No,Undergraduate,1,Man,No,Dev,2,2,4,0
<35,No,Other,1,Man,No,NotDev,16,8,15,1
<35,No,Undergraduate,1,Man,Yes,Dev,9,8,27,1
>35,No,Undergraduate,1,Man,No,Dev,14,14,15,1
>35,No,Undergraduate,1,Man,Yes,Dev,21,14,16,1
<35,No,Undergraduate,1,Man,Yes,Dev,2,2,8,0
<35,No,Undergraduate,1,Man,No,Dev,6,3,10,0
>35,No,Undergraduate,1,Man,No,Dev,20,15,35,1
<35,No,Undergraduate,1,Man,No,Dev,6,4,10,0
<35,No,Undergraduate,1,Man,No,Dev,8,4,16,1
<35,No,Other,1,Man,Yes,Dev,9,3,36,1
>35,Yes,Undergraduate,0,Man,No,Dev,23,23,17,1
<35,No,Undergraduate,1,Man,No,Dev,10,5,5,0
<35,No,Undergraduate,1,Man,No,Dev,11,7,18,1
>35,No,Master,0,Man,No,Dev,28,22,6,0
<35,No,Other,1,NonBinary,No,NotDev,0,0,34,1
>35,No,Undergraduate,1,Man,No,Dev,17,11,14,1
<35,No,Undergraduate,1,Man,No,Dev,12,9,5,0
>35,No,Undergraduate,1,Man,No,Dev,19,17,10,1
<35,No,Undergraduate,1,Man,No,Dev,7,4,14,1
>35,No,Undergraduate,1,Man,No,Dev,18,14,9,0
<35,Yes,Undergraduate,1,Man,Yes,Dev,8,2,33,1
<35,No,NoHigherEd,1,Man,No,Dev,14,10,30,1
>35,No,NoHigherEd,1,Man,No,NotDev,27,22,23,1
<35,No,Undergraduate,0,Man,No,Dev,9,5,25,1
>35,No,Master,1,Man,Yes,Dev,26,20,10,1
<35,No,Master,1,Man,No,Dev,13,7,11,0
>35,No,Master,1,Woman,No,Dev,34,30,18,1
>35,No,Undergraduate,1,Man,No,NotDev,36,28,12,0
>35,No,Master,1,Man,No,Dev,17,12,15,0
<35,No,Undergraduate,1,Man,Yes,Dev,12,5,29,1
<35,No,Master,1,Man,No,Dev,14,5,8,1
<35,No,Undergraduate,1,Man,No,Dev,6,3,16,1
<35,No,Undergraduate,1,Man,No,Dev,5,2,14,1
<35,No,Undergraduate,1,Man,No,Dev,6,2,13,1
<35,No,Undergraduate,1,Woman,No,Dev,6,4,1,0
<35,No,Master,1,Man,No,Dev,7,6,8,0
>35,No,Other,1,Man,No,NotDev,37,24,4,0
<35,No,Undergraduate,1,Man,No,Dev,6,4,14,0
<35,No,Undergraduate,1,Man,Yes,Dev,9,5,20,1
>35,No,Undergraduate,1,Man,No,Dev,22,20,16,1
>35,No,Undergraduate,1,Man,No,Dev,10,10,5,0
>35,Yes,Master,1,Man,Yes,Dev,11,10,4,0
<35,No,Undergraduate,1,Man,Yes,Dev,6,3,16,1
<35,No,Undergraduate,1,Man,No,Dev,10,4,21,1
>35,No,Undergraduate,1,Man,No,Dev,28,26,18,1
<35,No,Undergraduate,1,Man,No,Dev,8,6,18,1
>35,No,Undergraduate,0,Man,No,Dev,20,17,31,1
>35,No,Undergraduate,1,Man,No,Dev,40,22,10,1
<35,No,Undergraduate,1,Man,No,Dev,3,1,12,1
<35,No,Other,1,Man,No,Dev,1,0,3,0
>35,No,Undergraduate,1,Man,No,NotDev,7,7,1,0
<35,No,Undergraduate,1,Man,Yes,NotDev,5,0,12,1
<35,No,Undergraduate,1,Man,No,Dev,0,0,7,0
<35,No,Undergraduate,1,Man,No,Dev,4,1,16,0
<35,No,Undergraduate,1,Man,No,Dev,11,6,28,1
>35,No,Other,1,Man,No,Dev,18,17,14,1
>35,No,Other,0,Man,Yes,Dev,27,24,21,1
<35,No,Undergraduate,1,Man,No,Dev,3,0,9,0
<35,No,Master,1,Man,Yes,Dev,11,0,11,0
<35,No,Undergraduate,1,Man,No,Dev,9,5,9,0
<35,No,Other,1,Man,No,Dev,8,8,10,0
<35,No,Undergraduate,1,Man,Yes,Dev,10,7,6,0
<35,Yes,Undergraduate,1,Man,No,Dev,13,3,3,0
<35,No,Undergraduate,1,Man,No,Dev,6,5,7,0
>35,No,Master,1,Man,Yes,NotDev,27,22,9,0
<35,No,Undergraduate,1,Man,No,Dev,8,3,37,1
<35,No,Master,1,Man,No,Dev,12,10,16,1
>35,Yes,Undergraduate,1,Woman,Yes,Dev,20,22,21,1
<35,No,Undergraduate,1,Man,No,Dev,12,12,20,1
<35,No,Master,1,Man,No,Dev,6,2,11,0
<35,No,Undergraduate,1,Man,No,NotDev,6,3,17,1
<35,No,Undergraduate,1,Man,No,Dev,4,0,11,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,11,1
<35,No,Other,1,Man,No,Dev,4,2,22,1
<35,No,Undergraduate,1,Man,No,Dev,7,3,9,0
>35,No,Master,1,Man,No,Dev,24,19,14,1
<35,No,Undergraduate,1,Man,Yes,Dev,12,8,27,1
<35,No,Undergraduate,1,Man,No,Dev,9,5,13,1
>35,No,Master,0,Man,No,Dev,21,15,10,1
<35,No,Other,1,Man,No,Dev,2,1,10,0
<35,No,Undergraduate,1,Woman,Yes,Dev,10,5,16,1
<35,No,Undergraduate,1,Man,Yes,Dev,10,6,16,1
>35,No,Undergraduate,0,Man,Yes,Dev,26,22,2,0
<35,No,Undergraduate,1,Man,No,Dev,11,3,15,1
>35,No,Master,1,Man,No,Dev,34,30,27,1
<35,No,Master,1,Man,Yes,Dev,10,2,7,0
<35,No,Undergraduate,1,Man,No,Dev,2,2,16,1
<35,No,Undergraduate,1,Man,No,Dev,7,2,11,0
<35,No,NoHigherEd,1,Man,No,Dev,7,5,31,1
<35,No,Other,0,Man,No,Dev,5,1,6,0
>35,No,Undergraduate,0,Man,No,Dev,10,10,15,1
<35,No,Other,1,Man,No,Dev,6,2,14,1
<35,No,Other,1,Man,No,Dev,3,0,18,1
>35,No,Other,1,Man,No,NotDev,40,30,25,1
>35,No,Undergraduate,1,Woman,Yes,Dev,29,4,3,0
