Age,Education,EducationYears,MaritalStatus,Occupation,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,Income
49.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,60.0,>50K
43.0,Masters,14.0,Never-married,Prof-specialty,White,Male,0.0,0.0,50.0,>50K
26.0,Bachelors,13.0,Never-married,Handlers-cleaners,White,Male,0.0,0.0,40.0,<=50K
36.0,HS-grad,9.0,Divorced,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
43.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,White,Male,7688.0,0.0,50.0,>50K
56.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
26.0,HS-grad,9.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
58.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,<=50K
64.0,HS-grad,9.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,40.0,<=50K
63.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
24.0,Bachelors,13.0,Never-married,Other-service,Asian-Pac-Islander,Male,0.0,0.0,32.0,<=50K
27.0,Some-college,10.0,Never-married,Sales,White,Male,0.0,0.0,40.0,<=50K
36.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,52.0,>50K
44.0,Some-college,10.0,Separated,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
30.0,Bachelors,13.0,Never-married,Adm-clerical,White,Female,0.0,0.0,35.0,<=50K
27.0,HS-grad,9.0,Never-married,Handlers-cleaners,Black,Male,0.0,0.0,48.0,<=50K
38.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,50.0,>50K
23.0,11th,7.0,Separated,Other-service,White,Female,0.0,0.0,40.0,<=50K
26.0,Bachelors,13.0,Never-married,Exec-managerial,White,Male,0.0,1974.0,55.0,<=50K
33.0,Some-college,10.0,Married-civ-spouse,Protective-serv,White,Male,0.0,1887.0,40.0,>50K
49.0,10th,6.0,Separated,Exec-managerial,Black,Male,4416.0,0.0,99.0,<=50K
45.0,Some-college,10.0,Married-civ-spouse,Protective-serv,White,Male,0.0,0.0,40.0,>50K
52.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Black,Male,0.0,0.0,40.0,>50K
30.0,Assoc-voc,11.0,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,0.0,40.0,<=50K
33.0,12th,8.0,Divorced,Machine-op-inspct,Black,Female,0.0,0.0,40.0,<=50K
29.0,Some-college,10.0,Separated,Priv-house-serv,White,Female,0.0,0.0,30.0,<=50K
41.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,>50K
25.0,HS-grad,9.0,Never-married,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
74.0,5th-6th,3.0,Married-civ-spouse,Transport-moving,Black,Male,0.0,0.0,40.0,<=50K
22.0,Some-college,10.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
38.0,Some-college,10.0,Divorced,Sales,White,Female,0.0,0.0,40.0,<=50K
46.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
20.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
33.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,45.0,>50K
25.0,Bachelors,13.0,Never-married,Handlers-cleaners,Black,Male,0.0,0.0,40.0,<=50K
42.0,HS-grad,9.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,<=50K
29.0,HS-grad,9.0,Never-married,Craft-repair,Black,Male,0.0,0.0,40.0,<=50K
37.0,Some-college,10.0,Never-married,Tech-support,White,Female,0.0,0.0,40.0,<=50K
29.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,50.0,<=50K
45.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
20.0,11th,7.0,Never-married,Craft-repair,White,Male,0.0,0.0,20.0,<=50K
37.0,HS-grad,9.0,Separated,Craft-repair,White,Male,0.0,0.0,44.0,<=50K
35.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,<=50K
58.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,0.0,0.0,40.0,<=50K
30.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,0.0,0.0,50.0,>50K
54.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,49.0,<=50K
36.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,White,Male,99999.0,0.0,50.0,>50K
19.0,Some-college,10.0,Never-married,Other-service,White,Female,0.0,0.0,27.0,<=50K
40.0,Some-college,10.0,Never-married,Sales,Black,Female,0.0,0.0,45.0,<=50K
19.0,Some-college,10.0,Never-married,Other-service,White,Male,0.0,0.0,35.0,<=50K
53.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,0.0,0.0,40.0,<=50K
25.0,Assoc-acdm,12.0,Never-married,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
35.0,HS-grad,9.0,Divorced,Craft-repair,White,Male,0.0,0.0,60.0,<=50K
20.0,Some-college,10.0,Never-married,Prof-specialty,White,Female,0.0,0.0,12.0,<=50K
33.0,Masters,14.0,Divorced,Exec-managerial,White,Female,14084.0,0.0,50.0,>50K
33.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Female,0.0,0.0,35.0,>50K
58.0,HS-grad,9.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,>50K
39.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,45.0,>50K
23.0,Bachelors,13.0,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0.0,0.0,55.0,<=50K
45.0,Some-college,10.0,Never-married,Sales,White,Female,0.0,0.0,35.0,<=50K
29.0,11th,7.0,Never-married,Exec-managerial,White,Female,0.0,0.0,40.0,<=50K
45.0,Some-college,10.0,Never-married,Other-service,White,Male,0.0,0.0,40.0,<=50K
27.0,Bachelors,13.0,Never-married,Handlers-cleaners,Black,Male,0.0,0.0,40.0,<=50K
35.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
39.0,Masters,14.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,65.0,>50K
37.0,Assoc-voc,11.0,Divorced,Machine-op-inspct,White,Female,0.0,0.0,30.0,<=50K
26.0,5th-6th,3.0,Married-civ-spouse,Handlers-cleaners,Other,Male,0.0,0.0,40.0,<=50K
22.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
62.0,Masters,14.0,Separated,Prof-specialty,White,Female,0.0,0.0,24.0,<=50K
59.0,Masters,14.0,Widowed,Exec-managerial,White,Female,0.0,0.0,40.0,>50K
51.0,Masters,14.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,60.0,>50K
41.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,0.0,40.0,>50K
42.0,HS-grad,9.0,Separated,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
41.0,Masters,14.0,Never-married,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
39.0,Bachelors,13.0,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,0.0,0.0,40.0,>50K
42.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,45.0,>50K
37.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,40.0,<=50K
44.0,HS-grad,9.0,Never-married,Craft-repair,Black,Male,0.0,0.0,60.0,<=50K
22.0,9th,5.0,Married-spouse-absent,Other-service,White,Male,0.0,0.0,35.0,<=50K
33.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,50.0,>50K
43.0,Assoc-acdm,12.0,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,0.0,60.0,<=50K
32.0,Some-college,10.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
33.0,HS-grad,9.0,Divorced,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
34.0,HS-grad,9.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
44.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,White,Male,7298.0,0.0,45.0,>50K
28.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,White,Male,7688.0,0.0,50.0,>50K
25.0,Bachelors,13.0,Never-married,Craft-repair,White,Male,0.0,0.0,30.0,<=50K
45.0,Masters,14.0,Divorced,Prof-specialty,White,Female,0.0,0.0,30.0,<=50K
39.0,HS-grad,9.0,Divorced,Priv-house-serv,White,Female,0.0,0.0,22.0,<=50K
45.0,HS-grad,9.0,Divorced,Adm-clerical,White,Female,0.0,0.0,28.0,<=50K
47.0,HS-grad,9.0,Never-married,Adm-clerical,White,Male,0.0,0.0,33.0,<=50K
63.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Male,15024.0,0.0,50.0,>50K
41.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
64.0,HS-grad,9.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,15.0,>50K
90.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Female,0.0,0.0,40.0,>50K
59.0,Some-college,10.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,50.0,<=50K
56.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,2885.0,0.0,45.0,<=50K
51.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,White,Male,7298.0,0.0,60.0,>50K
28.0,Bachelors,13.0,Never-married,Sales,White,Female,0.0,0.0,48.0,<=50K
26.0,Assoc-voc,11.0,Divorced,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
64.0,HS-grad,9.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,20.0,<=50K
28.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
60.0,Assoc-voc,11.0,Divorced,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
33.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
30.0,HS-grad,9.0,Never-married,Transport-moving,White,Male,0.0,0.0,60.0,<=50K
26.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,White,Male,0.0,0.0,40.0,<=50K
68.0,Assoc-acdm,12.0,Divorced,Exec-managerial,White,Female,0.0,0.0,43.0,<=50K
42.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,15024.0,0.0,45.0,>50K
28.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,White,Male,5013.0,0.0,55.0,<=50K
30.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
38.0,Some-college,10.0,Divorced,Exec-managerial,Black,Male,0.0,0.0,60.0,<=50K
44.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Black,Male,0.0,0.0,40.0,<=50K
42.0,Prof-school,15.0,Divorced,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
33.0,7th-8th,4.0,Separated,Handlers-cleaners,Black,Male,0.0,0.0,35.0,<=50K
52.0,Masters,14.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,70.0,<=50K
33.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
52.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,1740.0,60.0,<=50K
35.0,Bachelors,13.0,Divorced,Exec-managerial,White,Male,27828.0,0.0,50.0,>50K
54.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,0.0,45.0,>50K
26.0,Bachelors,13.0,Never-married,Sales,White,Male,0.0,0.0,40.0,<=50K
42.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Other,Male,0.0,0.0,40.0,<=50K
30.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,>50K
29.0,HS-grad,9.0,Never-married,Transport-moving,White,Female,0.0,0.0,45.0,<=50K
23.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
39.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
45.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,<=50K
27.0,HS-grad,9.0,Never-married,Craft-repair,White,Female,0.0,0.0,45.0,<=50K
44.0,Masters,14.0,Never-married,Prof-specialty,White,Female,0.0,0.0,55.0,<=50K
48.0,Some-college,10.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
49.0,HS-grad,9.0,Never-married,Adm-clerical,White,Female,0.0,0.0,44.0,<=50K
48.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
43.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,White,Female,0.0,0.0,70.0,>50K
39.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,White,Male,0.0,0.0,56.0,<=50K
20.0,Some-college,10.0,Never-married,Adm-clerical,White,Female,0.0,0.0,15.0,<=50K
38.0,Assoc-acdm,12.0,Divorced,Adm-clerical,White,Female,0.0,0.0,16.0,<=50K
23.0,HS-grad,9.0,Never-married,Machine-op-inspct,White,Female,0.0,0.0,40.0,<=50K
22.0,HS-grad,9.0,Never-married,Handlers-cleaners,Black,Male,0.0,0.0,40.0,<=50K
56.0,12th,8.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,1651.0,40.0,<=50K
20.0,Some-college,10.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
47.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Black,Female,0.0,0.0,35.0,>50K
57.0,Bachelors,13.0,Never-married,Adm-clerical,White,Male,0.0,2258.0,40.0,<=50K
25.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,45.0,>50K
45.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,0.0,60.0,>50K
67.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,35.0,<=50K
37.0,HS-grad,9.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,30.0,<=50K
29.0,Bachelors,13.0,Never-married,Prof-specialty,Black,Male,0.0,0.0,40.0,<=50K
38.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
73.0,7th-8th,4.0,Married-civ-spouse,Protective-serv,White,Male,0.0,0.0,10.0,<=50K
51.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,1977.0,60.0,>50K
44.0,Bachelors,13.0,Never-married,Prof-specialty,White,Male,0.0,0.0,60.0,<=50K
36.0,Bachelors,13.0,Divorced,Exec-managerial,White,Female,0.0,0.0,45.0,<=50K
20.0,Some-college,10.0,Never-married,Other-service,White,Male,0.0,0.0,15.0,<=50K
31.0,Assoc-voc,11.0,Divorced,Sales,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,<=50K
32.0,Bachelors,13.0,Never-married,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
68.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,30.0,<=50K
58.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Black,Male,0.0,0.0,40.0,<=50K
31.0,HS-grad,9.0,Never-married,Other-service,White,Male,0.0,0.0,50.0,<=50K
40.0,HS-grad,9.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
23.0,12th,8.0,Never-married,Machine-op-inspct,White,Female,0.0,0.0,40.0,<=50K
35.0,Masters,14.0,Never-married,Prof-specialty,White,Female,0.0,0.0,32.0,<=50K
51.0,9th,5.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,50.0,>50K
57.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Black,Male,0.0,0.0,52.0,<=50K
39.0,Some-college,10.0,Divorced,Prof-specialty,White,Female,0.0,0.0,45.0,>50K
46.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,44.0,<=50K
24.0,Some-college,10.0,Never-married,Sales,White,Female,0.0,0.0,35.0,<=50K
36.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Black,Male,0.0,0.0,45.0,>50K
24.0,HS-grad,9.0,Never-married,Other-service,White,Male,0.0,0.0,30.0,<=50K
58.0,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Black,Male,0.0,1848.0,40.0,>50K
45.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
53.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
41.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,44.0,>50K
27.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,45.0,<=50K
35.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,5013.0,0.0,40.0,<=50K
31.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,45.0,<=50K
30.0,Bachelors,13.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,60.0,>50K
31.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,35.0,<=50K
33.0,Bachelors,13.0,Never-married,Prof-specialty,White,Female,0.0,0.0,45.0,<=50K
48.0,HS-grad,9.0,Widowed,Handlers-cleaners,White,Female,0.0,0.0,48.0,<=50K
51.0,Some-college,10.0,Married-civ-spouse,Sales,White,Male,0.0,1902.0,50.0,>50K
37.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,50.0,>50K
46.0,Assoc-voc,11.0,Never-married,Exec-managerial,White,Female,0.0,0.0,40.0,<=50K
30.0,Some-college,10.0,Never-married,Exec-managerial,White,Female,0.0,0.0,60.0,<=50K
35.0,Some-college,10.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,45.0,<=50K
17.0,11th,7.0,Never-married,Sales,White,Female,0.0,0.0,15.0,<=50K
57.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,45.0,<=50K
31.0,HS-grad,9.0,Never-married,Protective-serv,Asian-Pac-Islander,Male,0.0,0.0,40.0,<=50K
61.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,White,Male,0.0,0.0,40.0,<=50K
39.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,50.0,>50K
22.0,Some-college,10.0,Never-married,Adm-clerical,Black,Male,0.0,0.0,30.0,<=50K
20.0,HS-grad,9.0,Never-married,Adm-clerical,White,Male,0.0,0.0,30.0,<=50K
31.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,White,Female,0.0,0.0,35.0,>50K
35.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,90.0,<=50K
30.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
26.0,Some-college,10.0,Married-civ-spouse,Transport-moving,White,Male,7298.0,0.0,55.0,>50K
34.0,Some-college,10.0,Divorced,Adm-clerical,White,Female,0.0,0.0,38.0,<=50K
31.0,HS-grad,9.0,Never-married,Transport-moving,Black,Female,0.0,0.0,30.0,<=50K
42.0,Some-college,10.0,Separated,Exec-managerial,White,Male,0.0,0.0,60.0,<=50K
29.0,Bachelors,13.0,Never-married,Tech-support,White,Female,0.0,0.0,42.0,<=50K
19.0,Some-college,10.0,Never-married,Other-service,White,Male,0.0,0.0,25.0,<=50K
49.0,Masters,14.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,40.0,<=50K
47.0,Some-college,10.0,Divorced,Exec-managerial,White,Female,0.0,0.0,48.0,<=50K
37.0,Some-college,10.0,Married-civ-spouse,Protective-serv,White,Male,0.0,0.0,60.0,<=50K
34.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Male,0.0,0.0,45.0,<=50K
46.0,Bachelors,13.0,Divorced,Adm-clerical,White,Female,99999.0,0.0,40.0,>50K
33.0,Bachelors,13.0,Never-married,Tech-support,White,Female,0.0,0.0,45.0,>50K
58.0,Masters,14.0,Widowed,Sales,White,Female,0.0,0.0,27.0,<=50K
47.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,50.0,>50K
54.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,40.0,>50K
33.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,White,Male,0.0,0.0,65.0,<=50K
25.0,HS-grad,9.0,Never-married,Adm-clerical,White,Male,0.0,0.0,36.0,<=50K
24.0,Some-college,10.0,Never-married,Other-service,White,Male,0.0,0.0,30.0,<=50K
45.0,Assoc-acdm,12.0,Divorced,Tech-support,White,Male,0.0,0.0,40.0,<=50K
36.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Female,0.0,0.0,60.0,<=50K
40.0,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,White,Male,0.0,1977.0,60.0,>50K
41.0,Assoc-voc,11.0,Separated,Other-service,White,Male,0.0,0.0,40.0,<=50K
63.0,Some-college,10.0,Married-civ-spouse,Tech-support,White,Male,0.0,0.0,18.0,>50K
28.0,HS-grad,9.0,Never-married,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
20.0,Some-college,10.0,Never-married,Adm-clerical,White,Female,2176.0,0.0,20.0,<=50K
58.0,HS-grad,9.0,Married-civ-spouse,Priv-house-serv,Asian-Pac-Islander,Female,0.0,0.0,60.0,<=50K
43.0,Some-college,10.0,Divorced,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
22.0,9th,5.0,Never-married,Transport-moving,White,Male,0.0,0.0,40.0,<=50K
47.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,35.0,<=50K
57.0,HS-grad,9.0,Divorced,Other-service,White,Female,0.0,0.0,40.0,<=50K
19.0,Some-college,10.0,Never-married,Exec-managerial,Black,Male,0.0,0.0,30.0,<=50K
42.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,1902.0,60.0,>50K
54.0,Some-college,10.0,Divorced,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
35.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,45.0,>50K
49.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
29.0,Some-college,10.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
33.0,Some-college,10.0,Divorced,Adm-clerical,White,Female,0.0,0.0,45.0,<=50K
38.0,Assoc-voc,11.0,Divorced,Prof-specialty,White,Female,14344.0,0.0,40.0,>50K
52.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,40.0,>50K
51.0,10th,6.0,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,<=50K
42.0,Doctorate,16.0,Never-married,Exec-managerial,White,Female,0.0,0.0,40.0,>50K
41.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,White,Male,5178.0,0.0,40.0,>50K
32.0,HS-grad,9.0,Never-married,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
37.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
36.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Asian-Pac-Islander,Male,0.0,0.0,37.0,<=50K
31.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,>50K
33.0,Bachelors,13.0,Married-civ-spouse,Sales,White,Male,0.0,0.0,45.0,>50K
65.0,Some-college,10.0,Married-civ-spouse,Protective-serv,White,Male,0.0,0.0,16.0,<=50K
18.0,Some-college,10.0,Never-married,Other-service,White,Female,0.0,0.0,12.0,<=50K
26.0,Assoc-voc,11.0,Never-married,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
81.0,Masters,14.0,Widowed,Prof-specialty,White,Male,0.0,0.0,60.0,<=50K
37.0,HS-grad,9.0,Widowed,Adm-clerical,White,Female,0.0,0.0,68.0,<=50K
40.0,Bachelors,13.0,Married-civ-spouse,Tech-support,White,Male,0.0,0.0,40.0,>50K
35.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,0.0,40.0,<=50K
43.0,Some-college,10.0,Married-civ-spouse,Sales,White,Male,7688.0,0.0,40.0,>50K
39.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,White,Male,0.0,0.0,60.0,>50K
26.0,HS-grad,9.0,Never-married,Sales,White,Male,0.0,0.0,50.0,<=50K
35.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,0.0,40.0,<=50K
51.0,Bachelors,13.0,Divorced,Tech-support,White,Female,0.0,0.0,40.0,<=50K
39.0,Masters,14.0,Never-married,Exec-managerial,White,Male,0.0,0.0,50.0,>50K
62.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,White,Male,0.0,0.0,50.0,>50K
48.0,HS-grad,9.0,Divorced,Handlers-cleaners,White,Male,0.0,0.0,40.0,<=50K
24.0,Bachelors,13.0,Never-married,Exec-managerial,White,Male,0.0,0.0,40.0,<=50K
46.0,Bachelors,13.0,Married-civ-spouse,Tech-support,White,Male,0.0,0.0,40.0,<=50K
40.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,0.0,1977.0,60.0,>50K
30.0,HS-grad,9.0,Divorced,Adm-clerical,White,Female,0.0,0.0,40.0,<=50K
38.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,50.0,>50K
29.0,Assoc-voc,11.0,Never-married,Exec-managerial,White,Female,0.0,0.0,50.0,<=50K
25.0,11th,7.0,Divorced,Exec-managerial,White,Female,0.0,0.0,40.0,<=50K
28.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
24.0,HS-grad,9.0,Never-married,Sales,White,Female,0.0,0.0,40.0,<=50K
49.0,Bachelors,13.0,Married-civ-spouse,Other-service,White,Male,0.0,0.0,40.0,<=50K
26.0,Some-college,10.0,Never-married,Exec-managerial,White,Female,0.0,0.0,40.0,<=50K
20.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,1573.0,40.0,<=50K
20.0,Some-college,10.0,Never-married,Other-service,White,Male,0.0,0.0,20.0,<=50K
19.0,HS-grad,9.0,Never-married,Other-service,White,Female,0.0,0.0,30.0,<=50K
47.0,Masters,14.0,Divorced,Prof-specialty,White,Female,0.0,0.0,40.0,<=50K
49.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,White,Male,0.0,0.0,40.0,<=50K
32.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,White,Male,0.0,0.0,40.0,>50K
